field-0	field-1	field-2	field-3	field-4	field-5	field-6	field-7	field-8	field-9	field-10	field-11	field-12	field-13	field-14	field-15	field-16	field-17	field-18	field-19	field-20	field-21
3965816503724850155	notional-271	phase3	600	720	639	0	0	117	5160	0	0	0	0	840	2004	600	1560	2760	5	13	23
3965816503724850155	notional-271	phase5	240	288	227	0	0	3	2001	0	0	0	0	336	874	240	624	1104	5	13	23
3965816503724850155	notional-271	phase1	2924	3827	2567	90	150	243	25122	0	0	0	826	6007	14854	3840	9984	17664	5	13	23
3965816503724850155	notional-271	phase2	992	988	1794	38	60	180	7671	307	268	36	1368	5717	10433	2705	7033	12443	5	13	23
2270207840314709382	notional-271	phase0	3440	4871	6352	120	330	600	30648	11	0	1	1469	11179	22027	5040	16380	28980	4	13	23
2270207840314709382	notional-271	phase4	132	132	175	0	0	0	1419	0	0	0	0	297	584	132	429	759	4	13	23
2270207840314709382	notional-271	phase3	480	605	826	0	0	90	5160	0	0	0	0	955	1844	480	1560	2760	4	13	23
2270207840314709382	notional-271	phase5	192	288	430	0	0	0	2001	0	0	0	0	336	674	192	624	1104	4	13	23
2270207840314709382	notional-271	phase1	1496	3299	2802	93	104	332	25122	0	0	0	1483	6581	14530	3072	9984	17664	4	13	23
2270207840314709382	notional-271	phase2	538	1414	1236	0	120	120	7671	189	210	158	1437	5289	10929	2164	7033	12443	4	13	23
-150557650374141441	notional-271	phase0	2451	4491	6327	90	330	493	30648	11	0	0	1228	11559	22160	3780	16380	28980	3	13	23
-150557650374141441	notional-271	phase4	99	189	194	0	0	83	1419	0	0	0	0	240	482	99	429	759	3	13	23
-150557650374141441	notional-271	phase3	360	964	853	0	0	76	5160	0	0	0	0	596	1831	360	1560	2760	3	13	23
-150557650374141441	notional-271	phase5	144	449	393	0	0	14	2001	0	0	0	0	175	697	144	624	1104	3	13	23
-150557650374141441	notional-271	phase1	1251	4062	2578	46	192	302	25122	0	0	0	1007	5730	14784	2304	9984	17664	3	13	23
-150557650374141441	notional-271	phase2	440	480	1202	0	46	150	7671	0	0	0	1183	6507	11091	1623	7033	12443	3	13	23
6790765209275439190	notional-271	phase0	1748	4227	6213	60	240	540	30648	0	2	0	712	11911	22227	2520	16380	28980	2	13	23
6790765209275439190	notional-271	phase4	66	185	192	0	0	30	1419	0	0	0	0	244	537	66	429	759	2	13	23
6790765209275439190	notional-271	phase3	240	840	811	0	0	90	5160	0	0	0	0	720	1859	240	1560	2760	2	13	23
6790765209275439190	notional-271	phase5	96	299	405	0	16	20	2001	0	0	0	0	309	679	96	624	1104	2	13	23
6790765209275439190	notional-271	phase1	720	3164	2964	60	88	333	25122	0	0	0	756	6732	14367	1536	9984	17664	2	13	23
6790765209275439190	notional-271	phase2	284	1484	1264	0	150	124	7671	94	102	74	704	5297	10981	1082	7033	12443	2	13	23
-849074569069278040	notional-271	phase0	817	4124	6223	30	238	656	30648	0	0	0	413	12018	22101	1260	16380	28980	1	13	23
-849074569069278040	notional-271	phase4	33	202	164	0	0	0	1419	0	0	0	0	227	595	33	429	759	1	13	23
-849074569069278040	notional-271	phase3	120	854	1327	0	30	1	5160	0	0	0	0	676	1432	120	1560	2760	1	13	23
-849074569069278040	notional-271	phase5	48	392	538	0	0	27	2001	0	0	0	0	232	539	48	624	1104	1	13	23
-849074569069278040	notional-271	phase1	417	3623	2813	30	165	317	25122	0	0	0	321	6196	14534	768	9984	17664	1	13	23
-849074569069278040	notional-271	phase2	132	1166	1602	0	60	150	7671	0	18	52	409	5789	10639	541	7033	12443	1	13	23
-1471790115337477826	notional-271	phase0	0	4921	6471	0	360	605	30648	0	0	0	0	11099	21904	0	16380	28980	0	13	23
-1471790115337477826	notional-271	phase4	0	132	142	0	0	0	1419	0	0	0	0	297	617	0	429	759	0	13	23
-1471790115337477826	notional-271	phase3	0	517	756	0	0	60	5160	0	0	0	0	1043	1944	0	1560	2760	0	13	23
-1471790115337477826	notional-271	phase5	0	240	305	0	0	0	2001	0	0	0	0	384	799	0	624	1104	0	13	23
-1471790115337477826	notional-271	phase1	0	4105	2671	0	176	302	25122	0	0	0	0	5703	14691	0	9984	17664	0	13	23
-1471790115337477826	notional-271	phase2	0	862	2052	0	90	202	7671	0	38	288	0	6043	9901	0	7033	12443	0	13	23
-7190050396441489626	notional-272	phase0	500	0	589	0	0	30	1539	109	0	0	651	0	1901	1260	0	2520	1	0	2
-7190050396441489626	notional-272	phase4	33	0	33	0	0	0	99	0	0	0	0	0	33	33	0	66	1	0	2
-7190050396441489626	notional-272	phase3	120	0	48	0	0	30	360	0	0	0	0	0	162	120	0	240	1	0	2
-7190050396441489626	notional-272	phase5	48	0	0	0	0	0	144	0	0	0	0	0	96	48	0	96	1	0	2
-7190050396441489626	notional-272	phase1	768	0	0	0	0	0	1649	0	0	0	0	0	1536	768	0	1536	1	0	2
-7190050396441489626	notional-272	phase2	262	0	0	0	0	0	262	1	0	104	0	0	422	263	0	526	1	0	2
8936913128500529429	notional-272	phase0	0	0	529	0	0	30	1539	0	0	0	0	0	1961	0	0	2520	0	0	2
8936913128500529429	notional-272	phase4	0	0	33	0	0	0	99	0	0	0	0	0	33	0	0	66	0	0	2
8936913128500529429	notional-272	phase3	0	0	108	0	0	12	360	0	0	0	0	0	120	0	0	240	0	0	2
8936913128500529429	notional-272	phase5	0	0	0	0	0	18	144	0	0	0	0	0	78	0	0	96	0	0	2
8936913128500529429	notional-272	phase1	0	0	0	0	0	0	1649	0	0	0	0	0	1536	0	0	1536	0	0	2
8936913128500529429	notional-272	phase2	0	0	0	0	0	0	262	0	0	0	0	0	526	0	0	526	0	0	2
7643290073763697338	notional-273	phase0	0	0	532	0	0	0	2934	0	0	730	0	0	3778	0	0	5040	0	0	4
7643290073763697338	notional-273	phase4	0	0	47	0	0	19	198	0	0	0	0	0	66	0	0	132	0	0	4
7643290073763697338	notional-273	phase3	0	0	252	0	0	40	720	0	0	0	0	0	188	0	0	480	0	0	4
7643290073763697338	notional-273	phase5	0	0	96	0	0	1	288	0	0	0	0	0	95	0	0	192	0	0	4
7643290073763697338	notional-273	phase1	0	0	413	0	0	60	3298	0	0	0	0	0	2599	0	0	3072	0	0	4
7643290073763697338	notional-273	phase2	0	0	0	0	0	0	524	0	0	0	0	0	2164	0	0	2164	0	0	4
5367997070593555133	notional-274	phase0	3222	0	0	100	0	0	14549	0	0	0	1718	0	0	5040	0	0	4	0	0
5367997070593555133	notional-274	phase4	132	0	0	0	0	0	594	0	0	0	0	0	0	132	0	0	4	0	0
5367997070593555133	notional-274	phase3	480	0	0	0	0	0	2160	0	0	0	0	0	0	480	0	0	4	0	0
5367997070593555133	notional-274	phase5	192	0	0	0	0	0	864	0	0	0	0	0	0	192	0	0	4	0	0
5367997070593555133	notional-274	phase1	2027	0	0	63	0	0	8724	0	0	0	982	0	0	3072	0	0	4	0	0
5367997070593555133	notional-274	phase2	0	0	0	0	0	0	2606	432	0	0	1732	0	0	2164	0	0	4	0	0
7860559376153803877	notional-274	phase0	2622	0	0	90	0	0	14549	0	0	0	1068	0	0	3780	0	0	3	0	0
